HocoNum,TechType,HighSpeed,population,HoldingCompanyName
190504,DSL,0,21482,Allo Communications LLC
190504,FTTH,1,122012,Allo Communications LLC
190506,DSL,0,29741,Cyber Mesa
190506,FTTH,0,327,Cyber Mesa
190506,Other,0,36405,Cyber Mesa
190508,DSL,0,18018,"Atlantech Online, Inc."
190508,FTTH,0,15057,"Atlantech Online, Inc."
200006,Other,0,47681,"Blip Networks, LLC"
200010,FTTH,0,7178,"Bulldog Cable Georgia, LLC"
200020,Other,0,1088462,Fire2Wire
200022,FTTH,1,27456,Gainesville Regional Utilities
200025,Other,0,264,"LTO Communications, LLC"
200026,Other,0,5142,"Lazernet, Inc."
200027,DSL,0,27948,McMinnville Access Company
200027,FTTH,1,11458,McMinnville Access Company
200027,Other,1,501116,McMinnville Access Company
200029,DOCSIS,0,137207,Morris Broadband LLC
200029,FTTH,1,127966,Morris Broadband LLC
200032,DSL,0,3953,"Nextera Holdings, LLC"
200032,FTTH,0,2081,"Nextera Holdings, LLC"
200032,Other,0,2589030,"Nextera Holdings, LLC"
200039,FTTH,1,522,QualityLife Intergovernmental Agency
200041,DSL,0,820487,"Raw Bandwidth Telecom, Inc."
200046,Other,0,97821,The Home Town Network Inc.
200048,DOCSIS,0,7369,Wire Tele View Corp.
200057,Other,0,6199,"Orcas Online, Inc."
200065,Other,0,48881,"DLS Computer Services, Inc."
210001,Other,0,1177,3 Rooms Communications LLC
210006,Other,0,74302,AllureTech/Coffeynet
210017,Other,0,283,"MVWiFi, LLC"
210018,Other,1,258903,"Cherry Capital Connection, LLC"
210019,FTTH,1,53630,City of Wilson
210020,FTTH,0,14256,Communications Access Cooperative Holding Enterprise
210020,Other,0,14256,Communications Access Cooperative Holding Enterprise
210040,Other,0,20041,Hallettsville Communications
210042,Other,0,47960,Imagine Networks
210046,Other,0,7555,"JCMM Ventures, LLC"
210061,FTTH,1,834,"Pavlov Media, Inc."
210063,Other,1,13738,"Precision Data Solutions, LLC"
210075,DSL,0,621,"Telephone Associates, Inc."
210080,Other,0,495,Traer Municipal Utilities
210087,FTTH,1,29136,Wintek Corporation
210090,DSL,0,1260,Magna5 Holdings LLC
210092,Other,0,94945,"C&W Enterprises, Inc."
210095,Other,0,42715,Edgar Rental Corporation
210101,DSL,0,292601,Xchange Telecom Corp.
210101,FTTH,1,8209,Xchange Telecom Corp.
210101,Other,1,2650014,Xchange Telecom Corp.
210103,Other,0,21273,Aloha Broadband
210105,Other,0,2662,LVWifi.com
220002,DOCSIS,0,600,"A+ Wireless, Inc."
220002,DSL,0,443,"A+ Wireless, Inc."
220002,FTTH,1,1007,"A+ Wireless, Inc."
220002,Other,0,1107,"A+ Wireless, Inc."
220007,Other,1,18025,BreezeAir Networks LLC
220008,DOCSIS,0,5979,Bayou Cable Inc.
220012,Other,0,2219,BySky Inc.
220013,Other,0,17283,CIS LLC
220016,DOCSIS,1,20791,City of Morganton
220016,FTTH,1,61,City of Morganton
220017,FTTH,1,2199,Conexiz Corporation
220017,Other,0,318,Conexiz Corporation
220027,Other,0,189301,"Fourway Computer Products, Inc."
220028,DSL,0,4271,Full Service Network LP
220031,FTTH,1,6527,"IsoFusion, Inc."
220036,Other,0,5047,LeapStream
220046,FTTH,0,123,NTInet Inc.
220046,Other,0,21418,NTInet Inc.
220048,FTTH,0,81,Netwurx
220048,Other,0,249468,Netwurx
220052,FTTH,1,10405,"QCOL, Inc."
220056,Other,0,41149,RadioWire.net
220058,Other,0,9307,Rocky Ridge Wireless
220061,Other,0,274442,Speed of Light Broadband
220064,Other,0,12860,TexasData
220066,Other,0,30762,Seimitsu Corporation
220071,DOCSIS,0,1863,Vogtmann Engineering Inc.
220071,FTTH,0,975,Vogtmann Engineering Inc.
220073,DSL,0,175,WERCS Communications Inc.
220073,Other,0,43117,WERCS Communications Inc.
220075,Other,0,11100,"Wilson Creek Communications, LLC"
220076,Other,0,2232,"laser image, Inc."
220078,DOCSIS,0,3249,Crystal Broadband Networks
220079,DOCSIS,0,14076,"Eastern Oregon Telecom, LLC"
220079,DSL,0,35907,"Eastern Oregon Telecom, LLC"
220079,FTTH,1,13996,"Eastern Oregon Telecom, LLC"
220079,Other,0,45476,"Eastern Oregon Telecom, LLC"
230006,FTTH,1,9479,City of Chanute Kansas
230010,FTTH,1,80605,"Crystal Automation Systems, Inc."
230010,Other,0,513640,"Crystal Automation Systems, Inc."
230017,Other,0,275015,"Great Basin Internet Services, Inc."
230018,DSL,0,12803,HCI Telcom Inc.
230021,DOCSIS,0,41849,"Indco Cable TV, Inc."
230021,Other,0,38488,"Indco Cable TV, Inc."
230025,Other,0,12422,"Konceptio Data Services, LLC"
230026,DOCSIS,0,1020,Master Vision Cable
230028,Other,0,44946,Miles Wireless
230036,Other,0,7412,"Rebus Communications, LLC"
230043,FTTH,1,9732,Southeast Colorado Power Association
230043,Other,0,59725,Southeast Colorado Power Association
230044,FTTH,0,14897,Stewart Computer Services
230044,Other,0,101490,Stewart Computer Services
230050,DSL,0,263,"USFon, Inc."
230051,FTTH,1,250374,Utah Telecommunication Open Infrastructure Agency
230052,DSL,1,302439,Veracity Networks
230052,FTTH,1,436260,Veracity Networks
230062,Other,0,243096,"HillBilly Wireless Internet, Inc."
230064,DSL,0,55767,"Nebraska Technology & Telecommunications, Inc."
230074,DSL,0,6894,"Vantage Telecom, LLC"
230074,FTTH,1,318,"Vantage Telecom, LLC"
240003,Other,0,250353,AirLink Internet Services
240004,Other,0,176365,"American Wireless, Inc."
240008,DOCSIS,1,25253,Big Sandy Broadband Inc.
240009,Other,0,175072,Bolt Internet
240010,Other,0,5008202,"Brevard Wireless, Inc."
240011,DOCSIS,0,793,Bridger Cable TV
240012,DOCSIS,0,8947,Bryan Municipal Light & Water Utilities
240012,FTTH,0,8947,Bryan Municipal Light & Water Utilities
240014,DOCSIS,0,19141,"CalNeva Broadband, LLC"
240016,DOCSIS,0,7713,"Centre TV, Inc."
240017,Other,0,3466,Chaparral Holding Co. Inc.
240021,DSL,0,835,Clearcom Inc.
240021,FTTH,0,1546,Clearcom Inc.
240022,DOCSIS,0,16125,CND Acquisition Corp.
240025,DOCSIS,0,2220,"Community Antenna System, Inc."
240031,DOCSIS,0,18702,Davis Communications Inc.
240032,FTTH,1,31768,DayStarr LLC
240035,Other,0,7089,"Fast-Air Internet, Inc."
240036,Other,0,64682,"FireServe, LLC"
240041,FTTH,1,2254884,Google Fiber Inc.
240041,Other,1,216753,Google Fiber Inc.
240044,FTTH,1,9978,Highland Communication Services
240046,Other,0,4021,"Hughes Computer Services, Inc."
240051,DOCSIS,0,3978,"Karban TV Systems, Inc."
240055,DOCSIS,1,1542,"Lone Pine Television, Inc."
240055,Other,0,320,"Lone Pine Television, Inc."
240056,DSL,0,52,LTD Broadband LLC
240056,Other,1,78397,LTD Broadband LLC
240058,DOCSIS,1,64971,Mid-Hudson Cablevision
240058,FTTH,1,2084,Mid-Hudson Cablevision
240058,Other,0,176549,Mid-Hudson Cablevision
240060,DSL,0,5243,"Missouri Telecom, Inc."
240060,FTTH,0,11,"Missouri Telecom, Inc."
240061,FTTH,1,40558,Montana Opticom LLC
240062,FTTH,0,112,"Mountain Communications, LLC"
240063,DOCSIS,0,198,Murray Electric System
240064,DOCSIS,1,1346,Nelson County Cablevision Corp.
240064,FTTH,1,1346,Nelson County Cablevision Corp.
240065,DOCSIS,0,22751,Nelsonville TV Cable
240065,FTTH,0,809,Nelsonville TV Cable
240066,FTTH,1,2348,netBlazr Inc.
240066,Other,1,543965,netBlazr Inc.
240068,DOCSIS,0,9203,"Neu Ventures, Inc."
240068,Other,0,10108,"Neu Ventures, Inc."
240074,Other,0,842172,"Nysys Wireless, LLC"
240077,DOCSIS,0,3511,"Powhatan Point Cable Co., Inc."
240080,DOCSIS,0,2841,"Red River Cable TV, Inc."
240081,DOCSIS,0,1667,Reinbeck Municipal Telecommunications Utility
240081,Other,0,1468,Reinbeck Municipal Telecommunications Utility
240085,DOCSIS,0,14570,Scottsboro Electric Power Board
240085,FTTH,0,14570,Scottsboro Electric Power Board
240086,DOCSIS,0,4,"Signal, Inc."
240088,DOCSIS,0,17421,"Southern Coastal Cable, LLC"
240089,DSL,0,5347,Spiral Communications
240089,FTTH,1,24988,Spiral Communications
240089,Other,0,64804,Spiral Communications
240090,DOCSIS,0,6186,"Stowe Cablevision, Inc."
240094,DOCSIS,0,38,Trenton TV Cable Company
240099,Other,0,154291,"Valnet Holdings, LLC"
240101,DOCSIS,0,3300,Village of Woodsfield
240102,DOCSIS,0,28070,VoiceLite
240103,DOCSIS,0,686,VS Enterprises
240105,Other,0,11809,"WIFI Midwest, Inc."
240106,FTTH,1,3,Wireless Investments LLC
240106,Other,0,1123,Wireless Investments LLC
240109,DSL,1,311650,Montana Internet
240109,FTTH,1,5011,Montana Internet
240109,Other,1,176822,Montana Internet
240110,FTTH,1,73622,"Public Utility District #2 of Grant County, WA"
240110,Other,0,26810,"Public Utility District #2 of Grant County, WA"
240300,DSL,0,10824,"Consolidated Companies, Inc."
240300,FTTH,0,2048,"Consolidated Companies, Inc."
250004,Other,0,7299,Ultimate Broadband
250007,Other,0,67491,"Ag Prospects, LLC"
250009,Other,0,297047,AireBeam
250014,Other,0,150057,"Arbuckle Communications, Inc."
250020,Other,0,13873,B3
250025,Other,0,5683,Capshaw Enterprises
250027,Other,0,34962,City of Lebanon Utilities
250028,Other,0,23215,"Collins Communications, Inc."
250035,Other,1,1956,Cyber Broadband Inc.
250045,Other,0,16,Gunby Communications Inc.
250052,Other,0,689,Lindalink LLC
250053,DSL,0,3398,"Lobo Internet Services, Ltd."
250053,Other,0,23428,"Lobo Internet Services, Ltd."
250057,Other,0,5181,"Native American Telecom, LLC"
250066,Other,0,3543,"Ridgetop Networks, LLC"
250069,DOCSIS,0,2941,Satellite Operations Inc.
250078,DOCSIS,0,7521,Trinity Cable LLC
250081,DSL,0,565,"Urban Communications, Inc."
250081,FTTH,0,291,"Urban Communications, Inc."
250081,Other,0,9907,"Urban Communications, Inc."
250085,Other,0,32409,"Wireless Data Net, LLC"
250090,DSL,0,141499,Wyoming.Com
250090,FTTH,1,485,Wyoming.Com
250090,Other,0,194745,Wyoming.Com
250092,Other,0,1902,"Zero Error Networks, LLC"
250099,Other,0,4129,Resonance Broadband
250100,Other,0,18208,Arizona Nevada Tower Corporation
250102,Other,0,1210,Rural Farm Networks LLC
260000,DSL,0,49325,"Farmers Telecommunications Cooperative, Inc. (AL)"
260000,FTTH,1,80792,"Farmers Telecommunications Cooperative, Inc. (AL)"
260000,Other,0,45711,"Farmers Telecommunications Cooperative, Inc. (AL)"
260004,Other,0,47778,Blu Sky Wireless
260007,FTTH,1,1503,City of Burbank/Burbank Water and Power
260008,DOCSIS,0,2539,Cloverland Electric Cooperative
260008,FTTH,0,464,Cloverland Electric Cooperative
260008,Other,0,10845,Cloverland Electric Cooperative
260009,DOCSIS,0,32002,Columbia Power and Water Systems
260010,DOCSIS,0,6029,Concept Communication Corp.
260010,FTTH,1,339,Concept Communication Corp.
260016,Other,0,198330,DCTexas Internet
260019,Other,0,8316,"G5 Internet, LLC"
260021,FTTH,0,336,Harris Broadband LP
260025,Other,0,61934,Kentucky Wimax
260026,Other,0,16660,"Lakeway Publishers, Inc."
260027,Other,0,396,"Lexsar Solutions, Inc."
260038,FTTH,1,196411,Radio Link Internet
260038,Other,1,196411,Radio Link Internet
260049,DOCSIS,0,74,SMR Communications
260050,Other,0,453920,SpeedConnect LLC
260051,Other,0,6042,Spry Wireless Communications Inc.
260052,Other,1,23490,Succeed.Net
260056,FTTH,1,883,Total Highspeed LLC
260056,Other,1,754194,Total Highspeed LLC
260059,FTTH,1,5075,Vergennes Broadband LLC
260059,Other,0,21217,Vergennes Broadband LLC
260062,Other,0,153365,WVVA.net Inc.
260068,Other,0,192,"Southeast Communications Services, LLC"
260069,DOCSIS,1,43511,Spanish Fork City
260070,Other,0,4282,Warm Springs Telecommunications Company
270001,DOCSIS,0,19338,"Anne Arundel Broadband, LLC"
270001,FTTH,1,105,"Anne Arundel Broadband, LLC"
270002,FTTH,0,344,1 Point Communications
270002,Other,0,830,1 Point Communications
270006,Other,0,80986,AFES Network Services LLC
270009,Other,0,114611,AirRunner Networks LLC
270011,DSL,0,48994,Alyrica
270011,FTTH,1,533,Alyrica
270011,Other,0,634002,Alyrica
270012,Other,0,212891,Aristotle
270016,Other,0,2969,Bethesda Wireless
270018,Other,0,5623,"CCS Wireless, Inc."
270020,Other,0,538165,"Cal.net, Inc."
270023,FTTH,0,5,"City of Richmond, Indiana"
270023,Other,0,32459,"City of Richmond, Indiana"
270025,Other,0,9898,Clearsky Systems Inc.
270027,FTTH,0,211731,Columbia Energy LLC
270027,Other,0,157429,Columbia Energy LLC
270028,Other,0,42079,Cooperative Light & Power
270032,DSL,0,80000,Desert Winds Wireless LLC
270032,FTTH,0,39,Desert Winds Wireless LLC
270032,Other,1,356002,Desert Winds Wireless LLC
270033,Other,1,1453225,Directlink LLC
270038,Other,0,159926,"Excel.Net, Inc."
270044,Other,0,6593,"FreedomNet Solutions, LLC"
270045,Other,0,237307,Getwireless.net
270051,DSL,0,2481,"Impulse Internet Services, LLC"
270051,Other,0,16792,"Impulse Internet Services, LLC"
270052,Other,0,56446,"Info Link Wireless, Inc."
270061,Other,0,141,Maxwire Inc.
270062,FTTH,0,73,"Medicine Wheel Website Design, Inc."
270062,Other,0,3604,"Medicine Wheel Website Design, Inc."
270063,DSL,0,99511,MontanaSky West LLC
270063,FTTH,0,9683,MontanaSky West LLC
270063,Other,0,68893,MontanaSky West LLC
270064,Other,1,33033,"NGL Connection, LLC"
270065,Other,0,239596,Noize Communications LLC
270068,Other,0,462,Orchard Wireless
270073,Other,0,37222,Sky Valley Network LLC
270074,FTTH,0,1056,"Skywave Wireless, Inc."
270074,Other,0,16582,"Skywave Wireless, Inc."
270077,Other,0,35956,SonicNet Inc.
270078,Other,0,76531,"Southwestern Wireless, Inc."
270083,Other,1,4852,"Symplified Technologies, LLC"
270084,DOCSIS,0,1024,TC LLC
270084,Other,0,5307,TC LLC
270085,Other,0,186784,"TGM Pinnacle Network Solutions, LLC"
270090,DSL,0,3241,The Computer Works
270090,FTTH,1,3689,The Computer Works
270090,Other,0,53780,The Computer Works
270096,Other,0,1345,"Velocity Broadband Internet, Inc."
270099,Other,0,113147,"Western Communications, Inc."
270101,Other,0,54955,"WireFree Communications, Inc."
270115,Other,0,4056,Webhiway Communications LLC
280001,DOCSIS,1,1633422,Acquistions Cogecco Cable Holdings II Inc.
280004,Other,0,1279,"Air Link Rural Broadband, LLC"
280005,DSL,0,16531,"Alliance Connect, LLC"
280007,Other,0,5095,ALSAT Wireless
280009,Other,0,28959,Banc Central Financial Services Corp.
280010,FTTH,0,7797,Borough of Kutztown
280011,Other,0,21544,BrazosWiFi
280014,FTTH,1,84282,City of Longmont
280015,DOCSIS,0,385303,City of Tacoma
280017,FTTH,1,67188,"Co-Mo Electric Cooperative, Inc."
280018,Other,0,764,Digital Example LLC
280020,FTTH,1,1383,"Eastern Shore Communications, LLC"
280020,Other,0,27365,"Eastern Shore Communications, LLC"
280024,Other,0,913,FractalVision
280027,Other,0,177246,"Gower Computer Support, Inc."
280028,DOCSIS,0,1304,Guiness Communications Inc.
280031,DSL,0,6227,"IP Global, LLC"
280035,DSL,0,79,Mile High Networks
280035,Other,0,29513,Mile High Networks
280042,Other,0,87142,Outback Internet LLC
280047,Other,0,8039,"Rayfield Communications, Inc."
280051,Other,0,14253,Rural Enterprises Inc.
280054,Other,0,5918,Skylink Wireless Internet LLC
280057,FTTH,1,1086,"Tekify, LLC"
280057,Other,0,470364,"Tekify, LLC"
280063,DSL,0,17,Veloxnet Inc.
280063,FTTH,0,318,Veloxnet Inc.
280063,Other,0,230,Veloxnet Inc.
280067,Other,0,34540,"Wisper, II LLC"
280068,Other,0,35623,Zirkel Wireless
280069,DSL,0,1263,ZMP Holding Company
280069,FTTH,0,680,ZMP Holding Company
280069,Other,0,13861,ZMP Holding Company
280071,Other,0,7291,Eagle One Wireless
280072,Other,0,29739,"Fastnet Wireless, LLC"
280073,FTTH,1,9,LARIAT
280073,Other,1,34877,LARIAT
280074,FTTH,1,23197,Valu-Net LLC
280075,Other,0,623,EastSierra.Net
280078,DOCSIS,0,2985,"Horizon Cable TV, Inc."
290002,DOCSIS,0,3138,"Bellaire Television Cable Company, Inc."
290003,Other,0,140038,"HydroSoft Internet, Inc."
290004,FTTH,1,294,"@Link Services, LLC"
290004,Other,1,27544,"@Link Services, LLC"
290005,Other,1,44512,"A Better Wireless, NISP, LLC"
290006,Other,0,98274,AirFiber
290007,Other,0,41896,Alamo Broadband Inc.
290008,Other,0,69389,"AlignTec, LLC"
290009,Other,0,1829797,ALTIUS Communications LLC
290010,FTTH,1,1745,AMG Technology Investment Group
290010,Other,0,3965486,AMG Technology Investment Group
290014,Other,0,68400,"B2X Online, Inc."
290015,Other,0,2028,"Bear River Communications, LLC"
290016,Other,0,2017,"Believe Wireless, LLC"
290017,DSL,0,609,"Bitcom, LLC"
290018,Other,0,229936,Bloosurf LLC
290019,Other,0,469,BounceLinx
290021,Other,0,890,Bspeedy Wireless Inc.
290023,Other,0,35824,Celerity Networks LLC
290024,Other,0,38,Cherokee Broadband Enterprise
290025,Other,0,1064735,"Cibola, LLC"
290028,FTTH,1,26401,City of Opelika
290031,FTTH,1,14868,"Computer Techniques, Inc."
290037,FTTH,1,1691,"Digital Connections, Inc"
290039,Other,0,142797,"DMCI Broadband, LLC"
290042,Other,0,57143,"Electronic Corporate Pages, Inc."
290048,DOCSIS,0,354,Extreme Broadband
290050,Other,0,1100252,Future Technologies
290051,Other,0,6367,Grand County Internet Services Inc.
290052,Other,0,21857,In The Stix Broadband LLC
290053,Other,1,4489,Innovative Financial Technologies LLC
290054,Other,0,3077,"InnovativeAir, LLC"
290057,Other,0,11251,"Interstate Wireless, Inc."
290058,FTTH,0,6436,JMZ Corporation
290058,Other,0,587060,JMZ Corporation
290061,FTTH,0,17266,"Lake Region Electric Cooperative, Inc."
290062,Other,0,15546,Leader Communications LLC
290065,Other,0,9960,LV.Net
290066,Other,0,167,"M-22 Internet Project, LLC"
290074,Other,1,34406,Wind River Internet
290077,DOCSIS,1,23539,"Origin Networks, LLC"
290077,DSL,0,38193,"Origin Networks, LLC"
290077,FTTH,1,8331,"Origin Networks, LLC"
290077,Other,0,3697,"Origin Networks, LLC"
290079,Other,0,21625,Portative Technologies
290081,Other,0,89595,RidgeComms
290083,Other,0,6522,Rio Verde Wireless
290086,Other,0,12085,Rowe Wireless Networks LLC
290087,Other,0,360608,Rural Broadband Network Services LLC
290088,Other,0,1072654,San Diego Broadband
290089,Other,0,31612,ShoreWaves
290091,Other,0,3190,SmartBurst LLC
290092,FTTH,1,100907,Smiling J LLC
290093,DOCSIS,0,8586,"Sound Internet Services, Inc."
290093,DSL,1,6354,"Sound Internet Services, Inc."
290093,FTTH,1,5506,"Sound Internet Services, Inc."
290093,Other,0,241193,"Sound Internet Services, Inc."
290099,Other,0,32937,"Taos Net, LLC"
290103,Other,0,13281,TELE-PAGE Inc.
290105,DOCSIS,0,1378,Television Association of Republic
290105,DSL,0,13,Television Association of Republic
290105,FTTH,0,32,Television Association of Republic
290105,Other,0,2196,Television Association of Republic
290106,Other,0,599107,The Junction Internet LLC
290108,Other,1,8370,"Tnet Broadband Internet, LLC"
290109,Other,0,9582,Unwired LLC
290113,FTTH,1,0,Village of Moose Lake
290114,Other,0,1136,Vision Network
290118,Other,0,175276,Webformix Company
290121,Other,0,3858,"The Tahlequah, LLC"
290127,Other,0,1732,Balatize
290128,Other,0,13890,Kern Valley Wireless
300004,Other,0,44195,"ADT Systems, Inc."
300005,DSL,0,46186,"Acme Communications, Inc."
300005,FTTH,1,5923,"Acme Communications, Inc."
300008,Other,0,26766,"Airosurf Communications, Inc."
300010,Other,0,11037,Anvil
300015,DOCSIS,0,1647,City of Bagley
300016,Other,0,35727,"Basin 2 Way Radio, Inc."
300017,Other,0,0,BelWave Communications
300019,Other,0,41850,"Bluespan Wireless, LLC"
300020,Other,0,275446,Borealis Broadband Inc
300023,Other,0,10307,Broadlinc Communications LLC
300024,Other,0,9535,Brolly Communications Inc
300025,Other,0,335429,"Bug Tussel Wireless, LLC"
300026,Other,0,8554,CCAonline
300027,Other,0,253040,CTI Network
300029,Other,0,1918117,Cirra Networks
300031,FTTH,1,11663,none
300037,Other,0,137034,Connecting Point
300040,FTTH,0,12823,County of Lake
300043,Other,0,3024653,"Cruzio Holdings, LLC"
300047,Other,0,12219,"Door County Broadband, LLC."
300049,FTTH,1,31724,Eastern Shore of Virginia Broadband Authority
300053,Other,0,170778,Electronics Service Company of Hamlet
300059,DOCSIS,0,16673,Fusion Media
300059,FTTH,0,15158,Fusion Media
300061,Other,0,16797,Gaslight Media
300063,DSL,0,6852,"Gutierrez-Palmenberg, Inc."
300063,Other,0,3554271,"Gutierrez-Palmenberg, Inc."
300065,Other,0,38998,"Hocking Internet Technologies, Ltd."
300067,Other,0,11371,IguanaNet L.L.C.
300069,Other,0,266,International Power Systems LLC
300073,Other,0,42834,"JTM Broadband, LLC"
300074,FTTH,1,2489,"Jo-Carroll Energy, NFP"
300074,Other,0,19761,"Jo-Carroll Energy, NFP"
300076,Other,0,522,Jump Wireless LLC
300077,Other,0,30926,"Kansas Broadband Internet, Inc."
300078,Other,0,653321,Windfield Enterprises
300083,DSL,0,23680,LISCO
300083,FTTH,0,17559,LISCO
300085,Other,0,118008,"Limitless Mobile Holdings, LLC"
300087,FTTH,1,13711,Marshall Municipal Utilities
300088,Other,0,403,Maximum Broadband Solutions
300090,Other,0,1001,MicroTek-Solutions LLC
300091,FTTH,1,76847,Midwest Energy Cooperative
300092,Other,0,58775,Mission Valley Communications
300093,FTTH,0,92,Mosier WiNet LLC
300093,Other,0,1829,Mosier WiNet LLC
300095,Other,0,4275,Mountain Mesh
300101,FTTH,0,8712,Eastlight L.C. dba Natel
300101,Other,0,122779,Eastlight L.C. dba Natel
300105,Other,0,32784,Network Computers L L C
300106,FTTH,0,159,NexGen Wireless LLC
300106,Other,0,2890,NexGen Wireless LLC
300107,Other,0,4661,"Night Owl Wireless, LLC"
300110,FTTH,0,4212,North Country Broadband
300110,Other,0,3533,North Country Broadband
300111,Other,0,27271,Northern Network Concepts
300112,FTTH,0,17519,OKPUD
300112,Other,0,28306,OKPUD
300116,Other,0,5523,"Pasty.net,Inc."
300117,Other,0,16483,"PeakWiFi, LLC"
300119,DOCSIS,0,5422,Privatel Inc.
300119,FTTH,0,384,Privatel Inc.
300119,Other,0,150,Privatel Inc.
300120,Other,0,243514,Professional Value Internet Service Inc
300122,Other,0,1984,RACC2000
300123,Other,0,21669,Razer Wireless inc.
300124,Other,0,12561,Redbird Internet
300125,Other,0,47622,"Richon, Inc."
300126,Other,0,465,"RidgeTop Internet, LLC"
300128,Other,0,1081,Rio Cities
300131,Other,0,42581,"Router12 Networks, LLC"
300132,Other,0,47641,Royce's Electronics Inc.
300133,Other,0,34088,S&B Technology Consultants
300136,Other,0,325222,SDWisp
300137,Other,0,21601,SMS llc
300138,Other,0,3326,"SS Ventures, Inc"
300144,Other,0,14490,Siuslaw Broadband
300146,Other,0,6278,SkytechBB Internet
300147,Other,0,1793,Slopeside Internet LLC
300149,FTTH,1,8592,Southwest Minnesota Broadband Services
300158,Other,0,315113,Texas Broadband Inc
300159,Other,0,15392,"Texas Cellnet, Inc"
300160,Other,0,12009,"Texhoma Wireless, LLC"
300164,DOCSIS,0,3540,U
300164,FTTH,0,1079,U
300164,Other,0,66332,U
300168,DOCSIS,0,2219,VVD Funding LLC
300168,DSL,0,2102,VVD Funding LLC
300168,FTTH,0,617,VVD Funding LLC
300168,Other,0,39825,VVD Funding LLC
300170,FTTH,1,3376,"Virginia Everywhere, LLC"
300170,Other,0,1572610,"Virginia Everywhere, LLC"
300171,DSL,0,14625,Mammoth Networks
300171,Other,0,115401,Mammoth Networks
300172,Other,0,804157,WIRELESS INTERNET CORP
300173,Other,0,727,WISPRENN
300175,DSL,0,11,"XL Broadband, Inc."
300175,Other,0,15814,"XL Broadband, Inc."
300176,Other,0,3660,"XSTREAM WIRELESS, LLC"
300179,Other,0,502,Qrowireless of idaho inc
300180,Other,0,21138,"rNetworks, LLC"
300181,Other,0,19720,"BEH Communications, LLC"
300182,Other,0,4694,Bridger Valley Electric
300184,DOCSIS,0,21992,COMMUNITY COMMUNICATIONS COMPANY
300186,DSL,1,31064,"Internet Consulting Services, LLC"
300186,FTTH,1,893,"Internet Consulting Services, LLC"
300186,Other,0,10388,"Internet Consulting Services, LLC"
300187,Other,0,915,RC Wireless
300190,DSL,0,4571,Lynch Interactive Corporation
300190,FTTH,0,846,Lynch Interactive Corporation
300191,DSL,0,83621,"NTELOS, Inc."
300191,FTTH,1,47013,"NTELOS, Inc."
300192,DOCSIS,0,46835,U.S. Connect
300192,DSL,0,79434,U.S. Connect
300192,FTTH,1,71800,U.S. Connect
300192,Other,0,36078,U.S. Connect
300194,Other,0,10273,Interlakes Wireless LLC
300198,Other,0,8736,Wasatch Broadband
300199,Other,0,13841,Encore Business Systems
300205,Other,0,1430,Ruhl Moore Technologies
310000,DSL,0,63409,Brick Skirt Holdings
310000,FTTH,0,405,Brick Skirt Holdings
310000,Other,0,67533,Brick Skirt Holdings
310001,Other,1,785207,"Vivint Wireless, Inc."
310006,Other,1,9053,Ampersand Technologies LLC
310010,Other,0,64733,Back 40 Wireless LLC
310013,FTTH,0,42128,Blue Ridge Mountain Electric Membership Corporation
310015,Other,1,153713,California Internet
310016,Other,0,2159,"Cape Ann Communications, Inc."
310019,Other,0,13892,"Chaffee County Telecom, LLC"
310020,DOCSIS,0,266,"Chesapeake Bay Communications, LLC"
310020,FTTH,0,27,"Chesapeake Bay Communications, LLC"
310020,Other,0,3559,"Chesapeake Bay Communications, LLC"
310021,FTTH,1,37743,City of Salisbury
310023,DOCSIS,1,285556,"Clarity Telecom, LLC DBA Vast Broadband"
310023,DSL,0,11044,"Clarity Telecom, LLC DBA Vast Broadband"
310023,FTTH,1,18331,"Clarity Telecom, LLC DBA Vast Broadband"
310023,Other,0,1412,"Clarity Telecom, LLC DBA Vast Broadband"
310024,FTTH,1,162,Clearnetworx LLC
310024,Other,0,13781,Clearnetworx LLC
310027,Other,0,26327,"Conifer Communications, Inc."
310028,Other,0,7530,Consolidated Broadband Systems LLC
310030,Other,0,3572,Coulee Internet Services Company
310031,FTTH,1,2754,County of Nelson
310035,Other,0,423552,"DSLbyAir, LLC"
310036,DOCSIS,0,2943,E.L. Automation Inc.
310036,Other,0,10490,E.L. Automation Inc.
310040,Other,0,18272,Gtek Communications
310041,FTTH,1,11585,Habersham Electric Membership Corporation
310042,Other,0,262960,Helmsco Inc
310044,FTTH,1,82,Innovative Tech Pros
310045,DOCSIS,0,4310,Iron River TV
310052,Other,0,10482,"Network Professionals, Inc."
310053,Other,0,56665,New Source Broadband
310054,FTTH,0,9,"North Georgia Network Cooperative, Inc."
310054,Other,0,913,"North Georgia Network Cooperative, Inc."
310055,DSL,1,3128,"Port Networks, Inc."
310055,FTTH,1,1974,"Port Networks, Inc."
310055,Other,0,31145,"Port Networks, Inc."
310058,FTTH,0,169,Ptera Inc
310058,Other,0,527206,Ptera Inc
310059,Other,1,10778,"Redburn Infrastructure, LLC"
310060,Other,0,3347,Ripflo Network
310061,DSL,0,12043,"Salish Networks, Inc."
310061,FTTH,1,404,"Salish Networks, Inc."
310062,FTTH,1,1901,Sebewaing Light and Water
310063,Other,0,7344,Signal West LLC
310065,Other,0,179731,"Softcom Internet Communications, Inc."
310066,Other,0,782427,"Surf Air Wireless, LLC"
310067,Other,0,7424,Surfnet Communications
